capture_id,capture_group_id,role,binary_label,browser,tool,resolver,csv_archive,csv_entry,csv_candidate_entries,csv_pair_mode,pcap_path,pcap_sha256,pcap_size_bytes,archive_name,archive_sha256,archive_member,relative_path,alignment_only_fields_enter_detector_input
fresh-746b655f7ac9b5119336,fresh-746b655f7ac9b5119336,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh10_2020-03-25T20:58:47.806349.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh10_2020-03-25T20_58_47.806349.pcap,6bc45ddaf3a4c7a50ecc4073c4ef63bb7f0d8d7c93eabf6f72c3de31c186c92a,3245932,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh10_2020-03-25T20:58:47.806349.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh10_2020-03-25T20:58:47.806349.pcap,False
fresh-5133d98af944da3cabce,fresh-5133d98af944da3cabce,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T02:14:22.918008.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T02_14_22.918008.pcap,c388ba9c6a3539d111a362d0a930953356746d89f197c68c455ae1661ec80284,28013,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T02:14:22.918008.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T02:14:22.918008.pcap,False
fresh-5099fd2b2b188bd66a83,fresh-5099fd2b2b188bd66a83,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07:21:02.520399.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07_21_02.520399.pcap,90466ed1b9aca3f8d4f0c04b0bbed7dfa4b6303c9b6fcdc1cb1f92ec82718e63,28139,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07:21:02.520399.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T07:21:02.520399.pcap,False
fresh-bb848411deff3aca94e8,fresh-bb848411deff3aca94e8,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T04:32:22.595472.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T04_32_22.595472.pcap,eb8a5232c3d10a19ddac764519d95bcaa0122720e9c2c92c84d0443aadfbab50,28016,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T04:32:22.595472.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T04:32:22.595472.pcap,False
fresh-8b59754562ecdb0eac21,fresh-8b59754562ecdb0eac21,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T10:07:00.629365.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T10_07_00.629365.pcap,e4e6ada6e4715654910f1af79acbbabf8ccbf56bd10596e96a08b810df109c4c,27777,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T10:07:00.629365.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T10:07:00.629365.pcap,False
fresh-5500a3444f6a26bc6a31,fresh-5500a3444f6a26bc6a31,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T00:23:56.908869.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T00_23_56.908869.pcap,dc30dcff5e561b96df869d46049371e7e7185fee68e147485b630562c88215b8,28281,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T00:23:56.908869.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T00:23:56.908869.pcap,False
fresh-702d51bcf9c9fad62eba,fresh-702d51bcf9c9fad62eba,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T09:08:31.017464.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T09_08_31.017464.pcap,443f78220aa58acd5dde9c8541f44ec0880d926780ff673c1bf84131cc7cc1d8,27593,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T09:08:31.017464.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T09:08:31.017464.pcap,False
fresh-7c652eab15af2ebca325,fresh-7c652eab15af2ebca325,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T19:19:50.855460.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T19_19_50.855460.pcap,5a161f58bb8a313e29a14ceaaaba4bd712d3fb0bc0695a27c02a101d1d7fa76c,27936,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T19:19:50.855460.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T19:19:50.855460.pcap,False
fresh-66f4a3e31aceaae54cab,fresh-66f4a3e31aceaae54cab,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T08:13:08.070459.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T08_13_08.070459.pcap,a547b452dd6fe300829949c331967e3741abeffc1a4f224b84448d3c19dec7b7,27677,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T08:13:08.070459.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T08:13:08.070459.pcap,False
fresh-d22f370d63b5492406f8,fresh-d22f370d63b5492406f8,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T16:06:20.787810.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T16_06_20.787810.pcap,ab2f1be165000061ef954749ca5c6b457c248b7070649565a57998d8adb13b4b,1393034,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T16:06:20.787810.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T16:06:20.787810.pcap,False
fresh-b3a2ea3ff21e8eeaeea5,fresh-b3a2ea3ff21e8eeaeea5,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T10:31:25.859053.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T10_31_25.859053.pcap,7701978298f5cfcdfa16a0525385a31637bc8b46fad317a317ba33a46e63859a,27759,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T10:31:25.859053.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T10:31:25.859053.pcap,False
fresh-24b36b7f099d5d05751c,fresh-24b36b7f099d5d05751c,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh10_2020-03-25T05:35:41.788770.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh10_2020-03-25T05_35_41.788770.pcap,bc72c642a2c2c41e9a0b932473314fdcaa1fef495a05d10cb7dbada8c4209618,3228554,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh10_2020-03-25T05:35:41.788770.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh10_2020-03-25T05:35:41.788770.pcap,False
fresh-0fd9dc5d3cb59975b650,fresh-0fd9dc5d3cb59975b650,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T18:37:40.511793.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T18_37_40.511793.pcap,bb8bae02a8e3aa745b81715e73df9966dc7657a6ec5e656016c6503d3fcd3677,3190662,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T18:37:40.511793.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T18:37:40.511793.pcap,False
fresh-5dc31bac0be041f8b82a,fresh-5dc31bac0be041f8b82a,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T03:37:08.839851.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T03_37_08.839851.pcap,827a1300959013afda148812f962ac63a4733e4cabc6c1d1fd72113f2b89f996,27759,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T03:37:08.839851.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T03:37:08.839851.pcap,False
fresh-eeef8c63a84ae476a0e2,fresh-eeef8c63a84ae476a0e2,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh8_2020-03-25T06:03:29.759666.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh8_2020-03-25T06_03_29.759666.pcap,4f3b5a399d7404aae6d5dac3ffbc3e78a24a8dc1d87aee074c3a9371c7661a22,3461707,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh8_2020-03-25T06:03:29.759666.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh8_2020-03-25T06:03:29.759666.pcap,False
fresh-d84abceb008be4b09beb,fresh-d84abceb008be4b09beb,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T20:15:08.927344.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T20_15_08.927344.pcap,65fc3e2fb49d486832924ee75ef4747ab5dbe3e60939432249b34136cabfecd6,28097,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T20:15:08.927344.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T20:15:08.927344.pcap,False
fresh-f2a7ee14e1d0e046f746,fresh-f2a7ee14e1d0e046f746,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T18:24:34.719863.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T18_24_34.719863.pcap,dbd67011aba96756b6ff026de0975ca80ef2eb9073c6e96828d065c84043e7ba,2082702,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T18:24:34.719863.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T18:24:34.719863.pcap,False
fresh-d86b7764aff123170707,fresh-d86b7764aff123170707,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh8_2020-03-25T22:22:52.923530.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh8_2020-03-25T22_22_52.923530.pcap,ebdeebc18a71560500a8e5d25cb4592a7f4b2599e237e1eb91363037638f4089,2269157,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh8_2020-03-25T22:22:52.923530.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh8_2020-03-25T22:22:52.923530.pcap,False
fresh-769478e9864d43366158,fresh-769478e9864d43366158,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh10_2020-03-24T23:31:08.058724.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh10_2020-03-24T23_31_08.058724.pcap,0a0d417d99f9c46ef5bd143cbad498a1feeff2725632886e2d612243bc51fb2a,2517341,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh10_2020-03-24T23:31:08.058724.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh10_2020-03-24T23:31:08.058724.pcap,False
fresh-c6b90f4ea3b9882ea633,fresh-c6b90f4ea3b9882ea633,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T11:57:37.589213.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T11_57_37.589213.pcap,b33056406d00aa55ea876d184492a50b681086ab485cddefc33e2cf2bc63ab5c,27522,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T11:57:37.589213.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-28T11:57:37.589213.pcap,False
fresh-cefc1f8e6a9377e87ac6,fresh-cefc1f8e6a9377e87ac6,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T13:48:04.886441.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T13_48_04.886441.pcap,683ead2758a75b80bb1441af12ff38823c78ee4b8512a8bc560430205abd639a,27679,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T13:48:04.886441.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T13:48:04.886441.pcap,False
fresh-32e7dda332fcb31b2b5d,fresh-32e7dda332fcb31b2b5d,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T12:52:51.488381.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T12_52_51.488381.pcap,ce8ec08474df41b2950c4108f656c11d446f0d2cffebc00d1fc6404ba6b01fbf,2075324,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T12:52:51.488381.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-28T12:52:51.488381.pcap,False
fresh-e5d6b8e489a5b3a32fdc,fresh-e5d6b8e489a5b3a32fdc,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T04:32:22.929101.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T04_32_22.929101.pcap,22ff097653df96b250acde3ee2fcafcdd4c8f5f6697ac15180ad0353125d5481,27934,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T04:32:22.929101.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-29T04:32:22.929101.pcap,False
fresh-4729a42f7aee9e4d338d,fresh-4729a42f7aee9e4d338d,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T11:57:38.796046.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T11_57_38.796046.pcap,f126e78d9f5d6078d8459657d235445650f2b37e53a1170f2826d7a2fce99ff9,27601,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T11:57:38.796046.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T11:57:38.796046.pcap,False
fresh-54a525e9ed8f31994aee,fresh-54a525e9ed8f31994aee,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh10_2020-03-25T07:55:34.886742.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh10_2020-03-25T07_55_34.886742.pcap,5ea0815d6f89b81f42c53f3ab1ebf86f619ba7f976f4939f100ef70d56b619c3,2554296,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh10_2020-03-25T07:55:34.886742.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh10_2020-03-25T07:55:34.886742.pcap,False
fresh-4e99e836bf2bdcf8df0f,fresh-4e99e836bf2bdcf8df0f,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T03:09:31.581883.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T03_09_31.581883.pcap,2573a2ad6bfed0dfdd80e65e47f9d658efa2774ca40900357efd4bbeb4c269f1,2079102,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T03:09:31.581883.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T03:09:31.581883.pcap,False
fresh-94da4b0abd4de5eec128,fresh-94da4b0abd4de5eec128,selection,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T20:15:09.496146.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T20_15_09.496146.pcap,1ca8dada7a999cb5ebb6cce175f10fcc635c99c9e40b3ddc753b2f3e2dc778f9,27514,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T20:15:09.496146.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T20:15:09.496146.pcap,False
